year,price,transmission,mileage,tax,mpg,engineSize,Make
2019,26972.0,1,123.0,145,38.7,2.0,0
2018,51450.0,1,18988.0,145,39.2,4.0,5
2015,11491.0,0,39500.0,165,48.7,2.0,1
2016,8389.0,0,36335.0,125,53.3,1.0,3
2017,10214.0,0,22385.0,145,60.1,1.0,1
2019,26972.0,1,123.0,145,38.7,2.0,0
2017,8793.0,0,121000.0,145,68.9,2.0,6
2016,10999.0,2,23858.0,125,51.4,1.2,6
2019,27888.0,1,1500.0,145,39.8,2.0,5
2017,13799.0,0,16946.0,20,68.9,2.0,1
2018,16790.0,0,10403.0,145,54.3,2.0,3
2017,9998.0,1,20673.0,150,43.5,1.6,4
2017,10995.0,2,4378.0,145,61.4,1.0,6
2016,16450.0,0,34000.0,30,64.2,2.0,5
2017,18950.0,0,18968.0,160,48.7,2.0,3
2016,15167.0,1,27381.0,20,68.9,1.5,0
2016,6650.0,0,40150.0,0,69.0,1.0,2
2014,10460.0,1,29847.0,0,78.0,1.5,2
2020,43950.0,1,6685.0,145,39.2,3.0,5
2014,8999.0,0,31600.0,150,53.3,2.0,1
2019,17400.0,0,4050.0,145,49.6,1.6,5
2018,10000.0,0,5846.0,145,47.9,1.2,3
2019,26972.0,1,123.0,145,38.7,2.0,0
2017,6975.0,0,11174.0,0,69.0,1.0,2
2018,36950.0,2,2146.0,150,50.4,3.0,5
2018,23690.0,2,29933.0,145,40.4,2.0,5
2019,16699.0,0,1536.0,145,51.4,1.0,3
2018,8998.0,0,12977.0,145,56.5,1.0,2
2019,9995.0,0,10818.0,145,61.4,1.0,6
2017,7999.0,1,20664.0,145,47.9,1.2,4
2019,20850.0,1,7234.0,135,148.7,1.5,0
2018,13791.0,2,11517.0,145,54.3,1.0,3
2019,24000.0,1,8455.0,145,40.4,2.0,1
2019,18425.0,0,5035.0,145,49.6,1.6,5
2019,22390.0,0,14053.0,145,43.5,2.0,1
2019,19998.0,0,2544.0,145,31.7,2.5,4
2013,10400.0,0,38333.0,235,37.2,2.0,1
2019,13000.0,0,13246.0,145,58.9,1.0,3
2017,21998.0,1,13285.0,135,57.6,2.5,2
2016,11462.0,0,18600.0,125,51.4,1.2,1
2016,9995.0,0,51344.0,20,72.4,1.6,4
2019,16895.0,0,2678.0,145,49.6,1.0,6
2019,19000.0,0,19874.0,145,60.1,2.0,3
2018,8491.0,1,17028.0,145,65.7,1.0,6
2018,7495.0,0,21899.0,150,68.9,1.0,2
2008,1290.0,0,137000.0,150,54.3,1.8,3
2020,14999.0,0,1309.0,145,47.9,1.0,1
2018,13000.0,0,31841.0,150,61.4,1.6,1
2019,17000.0,0,1500.0,145,60.1,1.0,3
2017,12999.0,0,29025.0,145,53.3,1.4,6
2014,9985.0,0,50342.0,30,60.1,2.0,1
2016,12400.0,0,36149.0,0,74.3,1.6,5
2019,13975.0,2,2442.0,150,47.9,1.5,2
2014,11998.0,0,72880.0,20,67.3,2.0,1
2015,14959.0,1,32623.0,30,58.9,1.4,5
2020,29476.0,2,100.0,145,36.7,2.0,0
2016,10291.0,2,21156.0,125,51.4,1.0,3
2016,13277.0,1,63691.0,125,52.3,2.0,3
2018,9890.0,0,12875.0,145,64.2,1.1,3
2014,7200.0,0,28801.0,30,58.9,1.0,2
2016,9800.0,0,33835.0,30,56.5,1.5,0
2019,25450.0,2,9204.0,150,46.3,2.0,0
2016,9699.0,0,94257.0,20,67.3,2.0,1
2018,15995.0,0,6000.0,145,80.7,1.5,3
2019,15795.0,0,8581.0,145,58.9,1.0,3
2016,33995.0,2,29156.0,235,42.2,3.0,5
2019,28622.0,2,6601.0,145,50.4,2.0,1
2018,11299.0,0,20862.0,145,64.2,1.0,1
2018,10798.0,0,15051.0,145,55.4,1.5,3
2018,10998.0,0,26648.0,145,61.4,1.0,3
2015,10795.0,0,21529.0,145,47.9,1.6,3
2015,7240.0,0,21036.0,125,54.3,1.2,3
2016,9995.0,0,86191.0,20,68.9,2.0,6
2017,6995.0,0,15747.0,0,69.0,1.0,2
2016,10500.0,2,13580.0,20,64.2,1.5,3
2016,8820.0,0,25590.0,0,65.7,1.0,3
2017,21390.0,0,27950.0,145,50.4,2.0,1
2016,19000.0,1,30006.0,0,188.3,1.4,1
2019,22750.0,0,5433.0,145,47.9,1.6,5
2016,11999.0,0,56953.0,30,64.2,2.0,0
2017,17295.0,0,30142.0,200,47.1,2.2,4
2018,30990.0,1,13034.0,145,54.3,2.0,0
2016,8491.0,0,12170.0,20,64.2,1.0,1
2015,18272.0,2,33864.0,125,60.1,2.0,0
2019,24490.0,0,3000.0,145,40.9,1.5,5
2019,56990.0,2,8637.0,145,33.6,3.0,0
2018,15249.0,0,9755.0,145,44.8,1.6,4
2017,16990.0,0,35663.0,145,60.1,2.0,1
2015,7995.0,1,34712.0,160,42.2,1.4,4
2016,8500.0,0,22119.0,0,65.7,1.0,3
2018,18000.0,0,3581.0,140,60.1,1.0,3
2017,18091.0,0,12332.0,145,64.2,2.0,1
2018,19499.0,1,7322.0,145,44.8,2.0,1
2018,9495.0,0,10380.0,145,68.9,1.0,2
2018,18949.0,0,21317.0,145,56.5,2.0,3
2019,17298.0,0,9057.0,145,47.1,1.5,1
2019,21700.0,0,780.0,145,50.4,1.0,3
2019,13299.0,1,2999.0,145,47.9,1.5,2
2017,18491.0,1,17900.0,145,50.4,1.4,5
2019,13999.0,2,3000.0,150,60.1,1.0,6
2013,6799.0,0,58873.0,125,60.1,1.6,3
2019,29000.0,1,6176.0,145,31.7,2.0,6
2018,12890.0,0,27856.0,145,47.1,2.0,3
2018,8998.0,0,7719.0,150,47.9,1.2,3
2019,15790.0,2,14164.0,150,70.6,1.6,6
2018,21000.0,1,15871.0,150,64.2,2.0,0
2017,8950.0,0,19910.0,125,54.3,1.2,3
2016,6750.0,0,33691.0,0,69.0,1.0,2
2020,51495.0,2,5000.0,145,34.5,3.0,5
2017,21995.0,1,19206.0,145,39.8,1.4,6
2012,6499.0,0,25797.0,145,48.7,1.6,3
2018,9580.0,0,20768.0,145,64.2,1.0,6
2018,17385.0,1,10472.0,145,54.3,1.0,6
2019,30895.0,2,5900.0,145,38.7,2.0,1
2015,7495.0,0,31945.0,0,65.7,1.0,3
2019,23990.0,2,4571.0,145,37.7,1.5,1
2019,17995.0,0,11496.0,145,57.6,2.0,3
2018,15998.0,0,11460.0,145,54.3,1.5,3
2019,24970.0,0,1500.0,145,34.0,2.0,4
2020,10200.0,0,10.0,145,54.3,1.0,1
2017,16700.0,1,36810.0,145,57.7,2.0,1
2018,21799.0,2,17372.0,145,40.4,1.4,1
2018,25998.0,0,13847.0,145,58.9,1.0,3
2017,14990.0,2,28349.0,145,44.1,2.0,1
2017,22850.0,2,20951.0,125,60.1,2.0,0
2017,15998.0,0,16290.0,20,67.3,2.0,3
2009,5995.0,1,6000.0,20,61.4,1.0,2
2017,13741.0,0,19463.0,150,54.3,1.4,1
2016,7800.0,0,33101.0,30,58.0,1.3,2
2017,25990.0,1,11479.0,145,62.8,2.0,5
2019,32888.0,2,6022.0,145,32.1,2.0,5
2017,9490.0,0,18854.0,145,64.2,1.0,6
2017,21998.0,2,11757.0,145,53.3,2.0,5
2018,14990.0,1,15350.0,145,67.3,1.5,3
2017,10299.0,0,14500.0,20,60.1,1.2,1
2015,13490.0,1,36801.0,0,72.4,1.8,2
2017,16499.0,0,21865.0,30,58.9,1.4,5
2015,8475.0,0,52210.0,0,68.9,1.6,1
2015,4590.0,0,62013.0,20,60.1,1.0,4
2016,10542.0,0,12000.0,20,60.1,1.2,1
2017,7763.0,0,29435.0,145,54.3,1.2,3
2016,16000.0,0,20737.0,125,60.1,2.0,0
2017,15000.0,0,28887.0,150,41.5,2.0,3
2013,11477.0,0,73000.0,145,54.3,2.0,5
2017,9490.0,0,19367.0,145,60.1,1.0,1
2016,12800.0,0,45454.0,30,56.5,1.4,5
2011,4495.0,0,98000.0,20,72.4,1.2,1
2016,13698.0,0,29398.0,145,51.4,1.4,5
2019,16499.0,0,16258.0,145,38.2,2.0,3
2016,9351.0,0,59478.0,30,54.3,1.0,3
2018,7895.0,0,11932.0,145,68.9,1.0,2
2018,9897.0,0,13647.0,145,64.2,1.1,3
2018,10995.0,0,10000.0,150,57.7,1.5,6
2017,17000.0,1,11469.0,135,78.5,1.6,4
2017,19999.0,0,11881.0,145,49.6,2.0,5
2018,12500.0,0,13234.0,150,64.2,1.0,1
2016,17990.0,0,29858.0,30,60.1,2.0,5
2011,3888.0,0,50425.0,30,57.7,1.2,3
2017,10000.0,0,11720.0,145,65.7,1.0,3
2015,11795.0,1,110540.0,145,53.3,3.0,0
2019,30900.0,1,5345.0,145,34.5,2.0,0
2017,10649.0,0,25412.0,20,60.1,1.2,1
2014,9690.0,0,46660.0,125,60.1,2.0,3
2017,11990.0,1,14604.0,0,86.0,1.5,2
2017,10290.0,0,15929.0,30,55.0,1.3,2
2015,12998.0,0,63616.0,20,67.3,2.0,1
2019,9999.0,0,20.0,145,57.7,1.0,2
2019,14995.0,0,2119.0,145,47.9,1.5,2
2015,12489.0,0,16851.0,20,61.4,1.4,1
2017,14679.0,0,29210.0,160,45.6,1.5,3
2016,15995.0,1,28608.0,30,62.8,2.0,0
2016,9998.0,0,89895.0,30,61.7,1.7,4
2018,21498.0,2,11555.0,145,47.1,2.0,1
2016,9999.0,0,14000.0,0,65.7,1.0,3
2013,6995.0,0,37557.0,30,56.5,1.0,3
2018,18499.0,0,4510.0,145,54.3,1.5,3
2016,8250.0,0,37000.0,0,78.5,1.5,3
2017,35990.0,1,19925.0,200,47.9,3.0,5
2017,12280.0,1,26424.0,135,76.3,1.5,2
2017,10850.0,0,23634.0,150,65.7,1.0,3
2016,12990.0,2,52276.0,125,58.9,2.0,1
2014,10950.0,0,50652.0,0,74.3,1.6,5
2016,11495.0,2,19019.0,30,62.8,2.0,1
2016,13490.0,0,54280.0,20,67.3,2.0,6
2018,18900.0,0,9435.0,145,54.3,1.5,3
2019,27000.0,0,4812.0,145,47.9,2.0,1
2017,15495.0,1,21839.0,135,72.4,1.8,2
2016,10399.0,0,13475.0,0,78.5,1.5,3
2017,10020.0,0,16247.0,145,65.7,1.0,3
2016,18669.0,2,16622.0,160,44.8,2.0,0
2008,4695.0,0,50000.0,30,62.8,1.4,1
2016,18101.0,2,33049.0,125,57.6,2.0,0
2017,12795.0,2,27929.0,145,61.4,1.0,6
2019,25000.0,2,5288.0,145,54.3,2.0,6
2016,10998.0,2,15006.0,125,51.4,1.0,3
2016,5998.0,0,23164.0,20,62.8,1.0,1
2017,10260.0,0,20926.0,0,65.7,1.0,3
2017,15250.0,2,8852.0,30,53.3,1.4,1
2018,7995.0,0,14406.0,145,57.7,1.0,6
2019,12500.0,0,25521.0,145,55.4,1.0,3
2019,35990.0,1,25.0,145,34.9,3.0,1
2016,13862.0,0,14931.0,20,70.6,1.6,5
2019,15495.0,0,6925.0,145,55.4,1.5,6
2018,14895.0,1,11125.0,140,67.3,1.5,2
2017,8298.0,0,46334.0,150,78.5,1.4,6
2017,15950.0,0,41830.0,20,70.6,2.0,5
2018,12995.0,0,24601.0,145,61.4,1.6,1
2016,11495.0,0,110710.0,125,60.1,2.0,0
2020,36890.0,2,3895.0,145,38.2,2.0,5
2017,11000.0,0,11619.0,145,60.1,1.0,1
2019,13298.0,0,10.0,145,52.3,1.0,6
2017,10999.0,0,9245.0,20,62.8,1.0,3
2017,8500.0,0,13261.0,20,64.2,1.0,1
2017,8900.0,0,25782.0,125,52.3,1.0,3
2016,19899.0,1,46113.0,200,47.1,2.0,5
2019,19798.0,2,16406.0,150,67.3,2.0,0
2016,8252.0,0,46211.0,20,60.1,1.2,1
2019,23888.0,0,1886.0,145,40.9,1.5,5
2015,9500.0,1,39844.0,30,62.8,2.0,6
2018,17641.0,0,7399.0,150,40.4,1.0,6
2017,12245.0,0,18534.0,145,47.9,1.6,3
2014,6800.0,0,30039.0,30,54.3,1.2,3
2014,7495.0,0,55000.0,160,44.8,1.5,3
2019,29204.0,2,3367.0,145,39.8,2.0,1
2019,25900.0,1,11001.0,145,47.9,2.0,5
2017,15397.0,1,8305.0,135,78.5,1.6,4
2019,26250.0,0,7601.0,145,37.7,2.0,5
2019,26995.0,1,2630.0,145,49.6,2.0,0
2018,16990.0,2,29890.0,145,39.8,1.6,4
2020,25485.0,2,877.0,145,64.2,2.0,0
2016,16999.0,0,51708.0,160,49.6,2.0,5
2017,15400.0,1,57414.0,145,68.9,1.5,0
2017,17992.0,0,16456.0,145,72.4,2.0,5
2017,12900.0,1,22920.0,20,68.9,2.0,0
2019,16346.0,2,18040.0,145,53.3,2.0,1
2017,16299.0,0,24481.0,150,55.4,2.0,1
2016,11990.0,0,42000.0,30,61.7,1.7,4
2017,13290.0,0,16895.0,145,61.4,1.6,1
2017,15290.0,0,50050.0,125,52.3,1.4,5
2017,12995.0,0,10438.0,20,60.1,1.0,3
2019,13450.0,1,15520.0,145,72.4,1.6,6
2014,11200.0,1,67068.0,125,57.6,2.0,0
2019,23991.0,1,2116.0,135,74.3,1.8,2
2018,15295.0,0,6522.0,145,45.6,1.5,3
2018,26980.0,2,6173.0,150,41.5,3.0,0
2020,17495.0,0,1000.0,145,49.6,1.0,6
2019,36000.0,1,4000.0,145,32.8,2.0,1
2015,13000.0,1,45064.0,20,74.3,2.0,0
2017,15500.0,0,16686.0,145,60.1,2.0,3
2017,16798.0,0,16798.0,125,60.1,2.0,3
2019,31990.0,1,4298.0,145,45.6,2.0,5
2014,6000.0,0,17324.0,20,60.1,1.0,4
2019,28495.0,2,5000.0,145,33.2,2.0,5
2019,21495.0,0,5000.0,145,49.6,1.6,5
2019,22999.0,1,2999.0,145,48.7,2.0,6
2017,16500.0,0,38840.0,125,60.1,2.0,0
2017,14995.0,0,27000.0,145,55.4,1.4,5
2016,9200.0,0,43792.0,20,61.4,1.0,3
2017,16995.0,0,28973.0,145,47.1,1.2,2
2017,21995.0,2,12729.0,200,39.8,3.0,0
2019,18991.0,0,6958.0,145,50.4,1.0,5
2017,11750.0,1,45737.0,145,62.8,2.0,6
2015,17795.0,0,21650.0,145,47.1,2.0,1
2020,33495.0,1,960.0,145,39.2,2.0,6
2014,10995.0,0,84878.0,20,67.3,2.0,5
2016,12795.0,0,36263.0,30,61.7,1.7,4
2017,16000.0,0,20657.0,150,50.4,2.0,5
2019,9950.0,0,1200.0,145,47.9,1.0,6
2014,11480.0,0,60301.0,30,61.4,2.0,0
2016,37000.0,2,25529.0,300,34.0,2.5,5
2017,17790.0,0,27897.0,150,58.9,2.0,1
2019,52496.0,1,1968.0,145,33.2,3.0,5
2019,19445.0,0,11372.0,150,50.4,1.6,1
2019,22500.0,1,4500.0,145,47.9,1.6,5
2019,33990.0,1,220.0,145,39.2,2.0,5
2018,20980.0,2,29757.0,150,60.1,2.0,0
2016,11899.0,0,55730.0,145,53.3,2.0,1
2019,10995.0,0,1187.0,145,57.7,1.0,6
2019,19990.0,1,1547.0,145,53.3,2.0,1
2019,22250.0,0,5876.0,145,50.4,1.6,1
2014,6990.0,0,72500.0,150,55.4,2.0,6
2011,7500.0,1,87200.0,300,39.8,2.2,2
2015,16990.0,2,29706.0,30,62.8,2.0,0
2020,10000.0,0,10.0,145,54.3,1.0,1
2015,10999.0,1,56728.0,30,62.8,2.0,1
2017,19792.0,1,15867.0,145,61.4,2.0,0
2019,15990.0,0,7750.0,145,53.3,1.0,3
2015,9691.0,0,23866.0,145,54.3,1.7,4
2017,15995.0,0,39659.0,145,61.4,2.0,5
2019,19798.0,0,15576.0,145,40.9,1.5,1
2017,54490.0,2,39300.0,145,29.4,4.0,5
2019,23490.0,2,2552.0,145,50.4,2.0,5
2015,14282.0,2,66453.0,30,65.7,2.0,0
2019,22489.0,0,4000.0,145,56.5,2.0,3
2019,26550.0,2,7292.0,145,58.9,2.0,0
2019,13999.0,0,2320.0,150,47.9,1.5,2
2017,12900.0,0,30400.0,30,53.3,1.4,1
2015,7999.0,1,48160.0,30,58.0,1.3,2
2017,11490.0,2,12649.0,150,55.4,1.4,1
2015,11500.0,0,64928.0,145,53.0,2.0,2
2016,17399.0,0,27214.0,160,49.6,2.0,5
2017,8490.0,0,36512.0,150,58.9,1.5,2
2017,9495.0,0,12971.0,145,66.0,1.0,2
2019,19590.0,1,2305.0,150,45.6,1.0,1
2019,30450.0,2,10191.0,135,156.9,2.0,0
2016,9350.0,1,2900.0,135,47.9,1.2,4
2019,14899.0,0,6419.0,145,49.6,1.0,1
2017,7499.0,0,30328.0,125,54.3,1.2,3
2019,20450.0,1,8000.0,135,85.6,1.8,2
2015,6599.0,0,15449.0,0,69.0,1.0,2
2019,24990.0,0,3533.0,145,35.3,1.5,3
2014,5999.0,0,47210.0,150,47.1,1.4,4
2013,7300.0,0,48881.0,20,67.3,1.6,3
2017,14899.0,1,43857.0,145,65.7,1.6,1
2015,10500.0,2,11907.0,20,60.1,1.2,6
2020,27500.0,0,2589.0,145,47.9,2.0,1
2018,10892.0,0,14548.0,145,65.7,1.0,3
2015,10500.0,0,20701.0,165,45.6,1.5,3
2014,10999.0,0,42169.0,145,50.4,1.6,0
2018,10799.0,0,30555.0,145,58.9,1.5,3
2019,12249.0,0,2131.0,145,55.4,1.1,3
2019,12995.0,0,12000.0,145,47.9,1.5,2
2019,33990.0,2,262.0,150,33.2,2.0,5
2019,16064.0,0,9618.0,145,57.7,1.6,1
2017,17650.0,1,29426.0,200,43.5,2.0,0
2019,33930.0,1,9999.0,145,38.2,2.0,5
2014,14400.0,1,43307.0,145,54.3,2.0,0
2019,24990.0,0,7725.0,150,54.3,2.0,3
2018,26000.0,1,18815.0,145,39.8,2.0,1
2018,14998.0,0,4189.0,150,54.3,1.0,3
2019,20875.0,0,7879.0,145,44.1,1.5,0
2010,3195.0,0,73929.0,30,57.7,1.6,3
2017,16201.0,0,36677.0,125,56.5,1.5,3
2019,19790.0,2,5000.0,145,44.1,1.5,1
2019,15995.0,0,9867.0,145,58.9,1.0,3
2015,13442.0,2,15200.0,0,78.5,1.5,0
2019,22990.0,1,5000.0,145,53.3,1.6,5
2016,9490.0,0,59249.0,20,60.1,1.0,3
2019,14775.0,0,99.0,145,57.7,1.6,1
2018,18991.0,2,21000.0,145,58.9,2.0,5
2019,19995.0,0,100.0,145,57.7,1.6,1
2020,33990.0,1,100.0,150,32.8,2.0,1
2018,12899.0,0,6207.0,145,49.6,1.0,3
2020,32995.0,2,10.0,145,50.4,3.0,0
2019,27950.0,0,2506.0,145,40.9,1.5,5
2017,8495.0,0,7000.0,150,57.7,1.2,3
2017,20998.0,2,14997.0,145,51.4,3.0,0
2016,13498.0,2,45341.0,0,74.3,2.0,0
2017,16250.0,2,38500.0,145,47.9,1.4,5
2019,17298.0,0,5045.0,145,47.1,1.5,1
2014,6498.0,0,50426.0,20,60.1,1.0,1
2015,13750.0,0,34457.0,160,44.8,2.0,0
2017,18990.0,0,19971.0,145,47.1,2.0,1
2019,13000.0,0,5728.0,145,56.5,1.0,3
2017,22495.0,2,27938.0,125,60.1,3.0,5
2015,12000.0,1,47988.0,0,72.4,1.8,2
2017,16000.0,1,47495.0,135,134.5,2.0,0
2019,44889.0,1,299.0,145,32.5,3.0,0
2019,25444.0,0,8445.0,145,42.8,2.0,5
2017,17695.0,0,7782.0,145,41.5,2.0,3
2017,10490.0,0,11203.0,0,65.7,1.0,3
2016,10799.0,0,41165.0,0,83.1,1.6,5
2019,13000.0,0,1000.0,145,47.9,1.5,2
2017,11499.0,2,19145.0,0,57.7,1.0,3
2019,28995.0,1,4199.0,145,39.8,2.0,5
2019,34998.0,2,19.0,150,32.1,2.0,5
2017,16990.0,0,15000.0,150,67.3,1.6,5
2016,22950.0,2,43296.0,200,40.4,2.0,5
2019,30000.0,1,6101.0,145,47.9,2.0,5
2019,11999.0,0,12700.0,145,65.7,1.0,3
2016,19390.0,1,21184.0,0,94.1,1.8,2
2014,6999.0,0,47269.0,30,54.3,1.2,3
2020,22990.0,0,1478.0,145,47.9,1.0,1
2016,13295.0,2,42203.0,20,60.1,1.4,5
2019,22490.0,1,1995.0,135,61.4,1.8,2
2019,15490.0,0,10100.0,150,55.4,1.0,3
2020,20995.0,0,227.0,150,47.9,1.0,1
2019,39889.0,1,6890.0,145,53.3,3.0,0
2018,6690.0,0,34545.0,145,57.7,1.2,3
2019,15470.0,0,3888.0,145,58.9,1.0,3
2018,11989.0,0,16991.0,145,64.2,1.0,1
2017,14600.0,0,17528.0,150,61.7,1.7,4
2016,6950.0,0,43298.0,0,69.0,1.0,2
2017,9600.0,0,31087.0,125,53.3,1.0,3
2020,25999.0,2,2000.0,150,39.8,1.5,1
2017,11500.0,0,24960.0,125,51.4,1.2,2
2016,11802.0,0,40886.0,30,53.3,1.4,1
2005,675.0,0,121000.0,235,39.8,2.0,3
2017,21495.0,1,13135.0,260,36.2,2.4,2
2019,18498.0,2,50.0,145,67.3,2.0,6
2013,5250.0,0,52454.0,30,58.9,1.0,2
2014,8700.0,0,54304.0,145,53.3,0.0,4
2016,15100.0,1,21748.0,20,67.3,2.0,0
2017,26240.0,2,14189.0,160,49.6,2.0,1
2013,8555.0,0,55621.0,30,62.8,2.0,0
2014,7498.0,0,47566.0,30,56.5,1.0,3
2019,25495.0,0,6500.0,145,39.2,1.5,5
2017,22490.0,2,15985.0,145,39.8,3.0,0
2018,12350.0,0,23800.0,145,58.9,1.5,3
2016,10500.0,0,45935.0,20,68.9,1.6,1
2018,14650.0,0,11144.0,145,74.3,1.5,3
2017,11280.0,0,18138.0,150,60.1,1.0,3
2019,18499.0,1,3128.0,145,44.8,1.5,6
2016,10000.0,0,49619.0,0,74.3,1.6,1
2016,11500.0,1,20718.0,0,86.0,1.5,2
2016,20250.0,1,29200.0,20,57.6,2.5,2
2016,10999.0,0,19865.0,0,76.3,1.6,5
2019,15760.0,0,10282.0,145,74.3,1.5,3
2018,27777.0,2,13199.0,145,55.4,2.0,5
2016,16991.0,2,32857.0,30,64.2,2.0,0
2015,7500.0,0,55478.0,20,62.8,1.0,3
2018,10268.0,0,18428.0,145,61.4,1.0,6
2016,19745.0,2,22626.0,200,40.4,2.0,1
2019,16500.0,0,13500.0,145,62.8,1.5,3
2019,11998.0,0,15.0,145,51.4,1.0,6
2019,24995.0,2,4989.0,145,50.4,2.0,1
2015,7199.0,0,12278.0,20,61.4,1.0,1
2019,17000.0,0,5401.0,145,60.1,1.0,3
2018,16750.0,0,13052.0,145,64.2,2.0,0
2017,16995.0,0,33105.0,145,47.1,1.8,5
2019,16000.0,0,3571.0,145,60.1,1.0,3
2018,11895.0,1,21200.0,135,76.3,1.5,2
2015,9290.0,1,49063.0,0,78.0,1.5,2
2017,6790.0,0,30946.0,150,57.7,1.2,4
2020,25453.0,2,2540.0,145,65.7,2.0,0
2016,7995.0,0,39445.0,20,60.1,1.0,1
2019,28756.0,2,5492.0,145,32.8,2.0,1
2019,25895.0,2,9754.0,150,52.3,2.0,0
2017,8497.0,0,5806.0,145,54.3,1.2,3
2016,16199.0,0,16063.0,30,62.8,2.0,5
2020,27999.0,2,489.0,145,52.3,2.0,1
2019,10606.0,1,8560.0,145,55.4,1.0,2
2006,4999.0,1,126054.0,555,29.7,3.0,0
2017,21700.0,2,52073.0,150,56.5,2.0,5
2017,10600.0,0,22676.0,0,65.7,1.0,3
2016,30572.0,2,40246.0,200,44.8,3.0,0
2013,5990.0,0,40000.0,200,42.2,1.6,3
2019,11500.0,0,7540.0,145,55.4,1.1,3
2019,28995.0,1,10.0,260,28.3,3.0,1
2015,10998.0,0,42410.0,30,65.7,2.0,0
2017,7400.0,0,5985.0,0,69.0,1.0,2
2013,5356.0,0,69078.0,0,85.6,1.6,3
2019,35990.0,1,25.0,145,34.9,3.0,1
2019,31288.0,2,2021.0,145,47.9,2.0,5
2019,31970.0,1,4015.0,145,48.7,2.0,5
2019,13140.0,0,3950.0,145,48.7,1.1,3
2018,12500.0,2,20091.0,145,58.9,1.0,6
2018,30500.0,0,5000.0,145,20.9,5.0,3
2017,12490.0,0,19690.0,150,51.4,1.2,6
2009,3990.0,0,44000.0,190,43.5,1.6,2
2017,22950.0,1,22036.0,145,47.9,1.4,5
2019,17888.0,1,999.0,145,55.5,1.5,0
2019,16495.0,1,13463.0,145,31.0,1.5,3
2017,9998.0,0,12293.0,30,55.4,1.0,3
2019,14500.0,0,11498.0,145,58.9,1.0,3
2016,14995.0,0,32223.0,125,56.5,2.0,3
2017,21795.0,1,10800.0,145,44.8,1.4,6
2015,11715.0,1,34291.0,145,53.3,2.0,1
2016,15495.0,0,55514.0,30,67.3,2.0,5
2013,9990.0,0,44800.0,125,61.4,1.6,1
2017,11000.0,0,15843.0,145,64.2,1.5,3
2016,13390.0,1,26595.0,20,61.4,1.4,1
2019,16479.0,0,9.0,145,60.1,1.0,3
2019,14386.0,1,15365.0,145,45.6,1.0,1
2019,35990.0,1,3552.0,145,33.2,2.0,5
2019,13940.0,0,8840.0,145,57.7,1.6,1
2019,18290.0,0,4621.0,145,62.8,1.6,6
2008,4350.0,0,91748.0,160,51.4,2.0,5
2014,10995.0,0,37381.0,125,58.9,1.6,3
2015,10900.0,0,61000.0,20,68.9,2.0,1
2019,21500.0,0,1939.0,145,42.8,2.0,6
2016,9999.0,1,22998.0,20,64.2,1.5,3
2019,32281.0,1,2593.0,145,54.3,2.0,0
2019,20699.0,0,6986.0,145,47.9,2.0,1
2017,12995.0,1,15083.0,145,72.4,1.6,5
2018,12000.0,0,15711.0,150,62.8,1.0,3
2017,11490.0,0,31000.0,20,68.9,2.0,0
2018,20450.0,0,36000.0,145,61.4,2.0,5
2017,7975.0,0,23257.0,30,58.0,1.3,2
2019,23995.0,2,3000.0,145,43.5,1.5,1
2017,10500.0,0,34800.0,145,60.1,1.0,3
2018,16991.0,0,7500.0,145,67.3,2.0,1
2018,11495.0,0,14358.0,150,64.2,1.0,6
2018,18250.0,0,20132.0,145,41.5,2.0,3
2019,17895.0,0,1696.0,145,60.1,1.0,3
2018,21995.0,0,7252.0,145,51.4,1.5,0
2019,19995.0,1,11899.0,145,62.8,1.6,6
2019,20001.0,2,4244.0,145,67.3,2.0,6
2016,14995.0,1,35004.0,30,64.2,2.0,0
2016,15995.0,0,54636.0,125,56.5,2.0,1
2017,21989.0,2,42776.0,235,42.8,3.0,1
2013,16500.0,1,63250.0,205,48.7,3.0,5
2017,10690.0,0,25012.0,20,60.1,1.2,1
2017,23000.0,1,24724.0,145,56.5,2.0,5
2018,7495.0,0,11032.0,145,62.8,1.0,1
2016,11673.0,0,36942.0,30,55.4,1.4,5
2019,12295.0,0,2500.0,145,57.7,1.0,2
2017,10252.0,0,29664.0,145,74.3,1.6,4
2019,15790.0,0,13076.0,150,34.9,1.6,4
2016,23386.0,1,22370.0,235,42.8,3.0,1
2017,5770.0,0,34486.0,0,69.0,1.0,2
2013,9250.0,0,70964.0,165,49.6,2.2,2
2016,10444.0,0,32099.0,0,74.3,1.6,1
2017,6991.0,1,17000.0,0,65.7,1.0,6
2010,2495.0,0,100000.0,30,62.8,1.6,3
2016,22290.0,2,28421.0,205,39.8,2.0,1
2017,19800.0,0,17410.0,150,40.9,2.0,0
2019,19500.0,0,3000.0,145,74.3,1.5,3
2019,33000.0,2,12250.0,150,53.3,3.0,0
2014,21572.0,2,12318.0,200,47.1,2.0,5
2016,17700.0,0,12766.0,145,47.1,2.0,1
2017,13500.0,0,51578.0,20,60.1,1.4,5
2018,16625.0,0,12690.0,145,60.1,1.0,3
2017,10290.0,0,22154.0,145,58.9,1.2,6
2019,26995.0,2,2868.0,150,35.8,2.0,1
2019,88980.0,2,88.0,145,24.4,4.4,0
2020,59990.0,2,5490.0,145,31.7,3.0,0
2016,10495.0,0,19632.0,20,60.1,1.2,1
